"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2015"	"2015"	"Aug., 2015"	"2015/08"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2015"	"2015"	"Sep., 2015"	"2015/09"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2015"	"2015"	"Oct., 2015"	"2015/10"	21	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2015"	"2015"	"Nov., 2015"	"2015/11"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Jan., 2016"	"2016/01"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Feb., 2016"	"2016/02"	30	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Mar., 2016"	"2016/03"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Apr., 2016"	"2016/04"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"May, 2016"	"2016/05"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Jun., 2016"	"2016/06"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Jul., 2016"	"2016/07"	13	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Aug., 2016"	"2016/08"	23	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Sep., 2016"	"2016/09"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Oct., 2016"	"2016/10"	25	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Nov., 2016"	"2016/11"	23	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"2016"	"2016"	"Dec., 2016"	"2016/12"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"2016"	"2016"	"Jan., 2016"	"2016/01"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"2016"	"2016"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"2016"	"2016"	"Nov., 2016"	"2016/11"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"2010"	"2010"	"Jun., 2010"	"2010/06"	11	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"2015"	"2015"	"Jan., 2015"	"2015/01"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"2015"	"2015"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"2016"	"2016"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"2016"	"2016"	"Nov., 2016"	"2016/11"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"2016"	"2016"	"Dec., 2016"	"2016/12"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"1999"	"1999"	"Mar., 1999"	"1999/03"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2000"	"2000"	"May, 2000"	"2000/05"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2001"	"2001"	"Feb., 2001"	"2001/02"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2001"	"2001"	"Mar., 2001"	"2001/03"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2001"	"2001"	"Aug., 2001"	"2001/08"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2002"	"2002"	"Jun., 2002"	"2002/06"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2003"	"2003"	"Apr., 2003"	"2003/04"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2003"	"2003"	"May, 2003"	"2003/05"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2003"	"2003"	"Jul., 2003"	"2003/07"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2003"	"2003"	"Dec., 2003"	"2003/12"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2004"	"2004"	"Feb., 2004"	"2004/02"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2005"	"2005"	"Jan., 2005"	"2005/01"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2005"	"2005"	"Mar., 2005"	"2005/03"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2006"	"2006"	"Jan., 2006"	"2006/01"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2006"	"2006"	"Apr., 2006"	"2006/04"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2006"	"2006"	"Oct., 2006"	"2006/10"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2006"	"2006"	"Dec., 2006"	"2006/12"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2011"	"2011"	"Sep., 2011"	"2011/09"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2013"	"2013"	"Apr., 2013"	"2013/04"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2013"	"2013"	"Dec., 2013"	"2013/12"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2014"	"2014"	"Jul., 2014"	"2014/07"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2015"	"2015"	"Feb., 2015"	"2015/02"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2015"	"2015"	"Mar., 2015"	"2015/03"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2015"	"2015"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2015"	"2015"	"Sep., 2015"	"2015/09"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2015"	"2015"	"Nov., 2015"	"2015/11"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2015"	"2015"	"Dec., 2015"	"2015/12"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Jan., 2016"	"2016/01"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Feb., 2016"	"2016/02"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Mar., 2016"	"2016/03"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Apr., 2016"	"2016/04"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"May, 2016"	"2016/05"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Jun., 2016"	"2016/06"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Jul., 2016"	"2016/07"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Aug., 2016"	"2016/08"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Sep., 2016"	"2016/09"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Oct., 2016"	"2016/10"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Nov., 2016"	"2016/11"	38	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Dec., 2016"	"2016/12"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"2016"	"2016"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"2004"	"2004"	"Dec., 2004"	"2004/12"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"2006"	"2006"	"Aug., 2006"	"2006/08"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"2016"	"2016"	"Oct., 2016"	"2016/10"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"2016"	"2016"	"Nov., 2016"	"2016/11"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2000"	"2000"	"Feb., 2000"	"2000/02"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2000"	"2000"	"Nov., 2000"	"2000/11"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2000"	"2000"	"Dec., 2000"	"2000/12"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Jan., 2001"	"2001/01"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Feb., 2001"	"2001/02"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"May, 2001"	"2001/05"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Jun., 2001"	"2001/06"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Jul., 2001"	"2001/07"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Aug., 2001"	"2001/08"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Sep., 2001"	"2001/09"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Oct., 2001"	"2001/10"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Dec., 2001"	"2001/12"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Mar., 2002"	"2002/03"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Jun., 2002"	"2002/06"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Jul., 2002"	"2002/07"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Sep., 2002"	"2002/09"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Oct., 2002"	"2002/10"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Nov., 2002"	"2002/11"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Dec., 2002"	"2002/12"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Jan., 2003"	"2003/01"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Feb., 2003"	"2003/02"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Mar., 2003"	"2003/03"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Apr., 2003"	"2003/04"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"May, 2003"	"2003/05"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Jun., 2003"	"2003/06"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Jul., 2003"	"2003/07"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Sep., 2003"	"2003/09"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Oct., 2003"	"2003/10"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Feb., 2004"	"2004/02"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Mar., 2004"	"2004/03"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Apr., 2004"	"2004/04"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"May, 2004"	"2004/05"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Jun., 2004"	"2004/06"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Jul., 2004"	"2004/07"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Aug., 2004"	"2004/08"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Sep., 2004"	"2004/09"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Oct., 2004"	"2004/10"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Nov., 2004"	"2004/11"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Dec., 2004"	"2004/12"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Jan., 2005"	"2005/01"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Feb., 2005"	"2005/02"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Mar., 2005"	"2005/03"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Apr., 2005"	"2005/04"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"May, 2005"	"2005/05"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Jul., 2005"	"2005/07"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Aug., 2005"	"2005/08"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Sep., 2005"	"2005/09"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Oct., 2005"	"2005/10"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Nov., 2005"	"2005/11"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Dec., 2005"	"2005/12"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Jan., 2006"	"2006/01"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Feb., 2006"	"2006/02"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Mar., 2006"	"2006/03"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"May, 2006"	"2006/05"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Jun., 2006"	"2006/06"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Jul., 2006"	"2006/07"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Sep., 2006"	"2006/09"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Oct., 2006"	"2006/10"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Nov., 2006"	"2006/11"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Jan., 2007"	"2007/01"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Mar., 2007"	"2007/03"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Apr., 2007"	"2007/04"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"May, 2007"	"2007/05"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Jun., 2007"	"2007/06"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Jul., 2007"	"2007/07"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Aug., 2007"	"2007/08"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Sep., 2007"	"2007/09"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Oct., 2007"	"2007/10"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Nov., 2007"	"2007/11"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Dec., 2007"	"2007/12"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Feb., 2008"	"2008/02"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Mar., 2008"	"2008/03"	29	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Apr., 2008"	"2008/04"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"May, 2008"	"2008/05"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Jun., 2008"	"2008/06"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Jul., 2008"	"2008/07"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Aug., 2008"	"2008/08"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Sep., 2008"	"2008/09"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Oct., 2008"	"2008/10"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Dec., 2008"	"2008/12"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Jan., 2009"	"2009/01"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Feb., 2009"	"2009/02"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Mar., 2009"	"2009/03"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Apr., 2009"	"2009/04"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"May, 2009"	"2009/05"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Jul., 2009"	"2009/07"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Aug., 2009"	"2009/08"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Sep., 2009"	"2009/09"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Nov., 2009"	"2009/11"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Dec., 2009"	"2009/12"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Jan., 2010"	"2010/01"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Feb., 2010"	"2010/02"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Jun., 2010"	"2010/06"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Jul., 2010"	"2010/07"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Aug., 2010"	"2010/08"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Nov., 2010"	"2010/11"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Jan., 2011"	"2011/01"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Feb., 2011"	"2011/02"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Mar., 2011"	"2011/03"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Apr., 2011"	"2011/04"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"May, 2011"	"2011/05"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Jun., 2011"	"2011/06"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Aug., 2011"	"2011/08"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Sep., 2011"	"2011/09"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Nov., 2011"	"2011/11"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Jan., 2012"	"2012/01"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Feb., 2012"	"2012/02"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Apr., 2012"	"2012/04"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Jun., 2012"	"2012/06"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Jul., 2012"	"2012/07"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Sep., 2012"	"2012/09"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Oct., 2012"	"2012/10"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Nov., 2012"	"2012/11"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Dec., 2012"	"2012/12"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Jan., 2013"	"2013/01"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Mar., 2013"	"2013/03"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Apr., 2013"	"2013/04"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Aug., 2013"	"2013/08"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Sep., 2013"	"2013/09"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Oct., 2013"	"2013/10"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Dec., 2013"	"2013/12"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Jan., 2014"	"2014/01"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Feb., 2014"	"2014/02"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Mar., 2014"	"2014/03"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Apr., 2014"	"2014/04"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Jun., 2014"	"2014/06"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Aug., 2014"	"2014/08"	11	Not Applicable	Not Applicable
