"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Feb., 2012"	"2012/02"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Mar., 2012"	"2012/03"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Apr., 2012"	"2012/04"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"May, 2012"	"2012/05"	28	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Jun., 2012"	"2012/06"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Jul., 2012"	"2012/07"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Aug., 2012"	"2012/08"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Sep., 2012"	"2012/09"	20	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Oct., 2012"	"2012/10"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Nov., 2012"	"2012/11"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Dec., 2012"	"2012/12"	24	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Jan., 2013"	"2013/01"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Feb., 2013"	"2013/02"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Apr., 2013"	"2013/04"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"May, 2013"	"2013/05"	21	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Jun., 2013"	"2013/06"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Jul., 2013"	"2013/07"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Aug., 2013"	"2013/08"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Sep., 2013"	"2013/09"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Dec., 2013"	"2013/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Jan., 2014"	"2014/01"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Feb., 2014"	"2014/02"	20	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Mar., 2014"	"2014/03"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Apr., 2014"	"2014/04"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"May, 2014"	"2014/05"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Jul., 2014"	"2014/07"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Aug., 2014"	"2014/08"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Sep., 2014"	"2014/09"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Oct., 2014"	"2014/10"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Nov., 2014"	"2014/11"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Jan., 2015"	"2015/01"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Feb., 2015"	"2015/02"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Mar., 2015"	"2015/03"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Apr., 2015"	"2015/04"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"May, 2015"	"2015/05"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Jun., 2015"	"2015/06"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Aug., 2015"	"2015/08"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Sep., 2015"	"2015/09"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Oct., 2015"	"2015/10"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Nov., 2015"	"2015/11"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Dec., 2015"	"2015/12"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Jan., 2016"	"2016/01"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Feb., 2016"	"2016/02"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Jul., 2016"	"2016/07"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Aug., 2016"	"2016/08"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Oct., 2016"	"2016/10"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2002"	"2002"	"May, 2002"	"2002/05"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2003"	"2003"	"Mar., 2003"	"2003/03"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2005"	"2005"	"Sep., 2005"	"2005/09"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2006"	"2006"	"Mar., 2006"	"2006/03"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2008"	"2008"	"Jan., 2008"	"2008/01"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2008"	"2008"	"Apr., 2008"	"2008/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2008"	"2008"	"May, 2008"	"2008/05"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2008"	"2008"	"Jun., 2008"	"2008/06"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2008"	"2008"	"Aug., 2008"	"2008/08"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2015"	"2015"	"Jun., 2015"	"2015/06"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2016"	"2016"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Bronx County, NY"	"36005"	"2016"	"2016"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Erie County, NY"	"36029"	"2015"	"2015"	"Apr., 2015"	"2015/04"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Erie County, NY"	"36029"	"2015"	"2015"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Erie County, NY"	"36029"	"2015"	"2015"	"Dec., 2015"	"2015/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Erie County, NY"	"36029"	"2016"	"2016"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Erie County, NY"	"36029"	"2016"	"2016"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Erie County, NY"	"36029"	"2016"	"2016"	"Dec., 2016"	"2016/12"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Kings County, NY"	"36047"	"2010"	"2010"	"May, 2010"	"2010/05"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Kings County, NY"	"36047"	"2013"	"2013"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Kings County, NY"	"36047"	"2015"	"2015"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Kings County, NY"	"36047"	"2016"	"2016"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Nassau County, NY"	"36059"	"2011"	"2011"	"Apr., 2011"	"2011/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Nassau County, NY"	"36059"	"2013"	"2013"	"Oct., 2013"	"2013/10"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Nassau County, NY"	"36059"	"2015"	"2015"	"Jan., 2015"	"2015/01"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Nassau County, NY"	"36059"	"2015"	"2015"	"Jun., 2015"	"2015/06"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Richmond County, NY"	"36085"	"2011"	"2011"	"Mar., 2011"	"2011/03"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2007"	"2007"	"Aug., 2007"	"2007/08"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2008"	"2008"	"Mar., 2008"	"2008/03"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2010"	"2010"	"Jul., 2010"	"2010/07"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2010"	"2010"	"Oct., 2010"	"2010/10"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2010"	"2010"	"Dec., 2010"	"2010/12"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Jan., 2011"	"2011/01"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Feb., 2011"	"2011/02"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Apr., 2011"	"2011/04"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"May, 2011"	"2011/05"	23	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Oct., 2011"	"2011/10"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Nov., 2011"	"2011/11"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Dec., 2011"	"2011/12"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2012"	"2012"	"Jun., 2012"	"2012/06"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2012"	"2012"	"Jul., 2012"	"2012/07"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2012"	"2012"	"Aug., 2012"	"2012/08"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2012"	"2012"	"Nov., 2012"	"2012/11"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2013"	"2013"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Jan., 2016"	"2016/01"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Oct., 2005"	"2005/10"	11	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Jun., 2006"	"2006/06"	12	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Jun., 2007"	"2007/06"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Dec., 2007"	"2007/12"	11	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Jun., 2008"	"2008/06"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Sep., 2008"	"2008/09"	12	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"May, 2009"	"2009/05"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Jun., 2011"	"2011/06"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"New York"	"36"	"Bronx County, NY"	"36005"	"2012"	"2012"	"Jun., 2012"	"2012/06"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"New York"	"36"	"Kings County, NY"	"36047"	"2006"	"2006"	"Jul., 2006"	"2006/07"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2014"	"2014"	"Dec., 2014"	"2014/12"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Jan., 2015"	"2015/01"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Feb., 2015"	"2015/02"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Mar., 2015"	"2015/03"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"May, 2015"	"2015/05"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Sep., 2015"	"2015/09"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Oct., 2015"	"2015/10"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2015"	"2015"	"Nov., 2015"	"2015/11"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Feb., 2016"	"2016/02"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Apr., 2016"	"2016/04"	17	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"May, 2016"	"2016/05"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Sep., 2016"	"2016/09"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Oct., 2016"	"2016/10"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2016"	"2016"	"Dec., 2016"	"2016/12"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2015"	"2015"	"May, 2015"	"2015/05"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2015"	"2015"	"Sep., 2015"	"2015/09"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2016"	"2016"	"Oct., 2016"	"2016/10"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Essex County, NJ"	"34013"	"2016"	"2016"	"Sep., 2016"	"2016/09"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Essex County, NJ"	"34013"	"2016"	"2016"	"Nov., 2016"	"2016/11"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Nov., 2016"	"2016/11"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Middlesex County, NJ"	"34023"	"2016"	"2016"	"Dec., 2016"	"2016/12"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Monmouth County, NJ"	"34025"	"2016"	"2016"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Monmouth County, NJ"	"34025"	"2016"	"2016"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Jul., 2016"	"2016/07"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Oct., 2016"	"2016/10"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Ocean County, NJ"	"34029"	"2016"	"2016"	"Dec., 2016"	"2016/12"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New Jersey"	"34"	"Union County, NJ"	"34039"	"2016"	"2016"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New York"	"36"	"Bronx County, NY"	"36005"	"2016"	"2016"	"Jul., 2016"	"2016/07"	20	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New York"	"36"	"Bronx County, NY"	"36005"	"2016"	"2016"	"Aug., 2016"	"2016/08"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New York"	"36"	"Bronx County, NY"	"36005"	"2016"	"2016"	"Sep., 2016"	"2016/09"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New York"	"36"	"Bronx County, NY"	"36005"	"2016"	"2016"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New York"	"36"	"Bronx County, NY"	"36005"	"2016"	"2016"	"Nov., 2016"	"2016/11"	17	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"New York"	"36"	"Bronx County, NY"	"36005"	"2016"	"2016"	"Dec., 2016"	"2016/12"	23	Not Applicable	Not Applicable
