"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"May, 2005"	"2005/05"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Feb., 2006"	"2006/02"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Mar., 2006"	"2006/03"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Apr., 2006"	"2006/04"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"May, 2006"	"2006/05"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Jun., 2006"	"2006/06"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Jul., 2006"	"2006/07"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Aug., 2006"	"2006/08"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Sep., 2006"	"2006/09"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Oct., 2006"	"2006/10"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Nov., 2006"	"2006/11"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	"Dec., 2006"	"2006/12"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Jan., 2007"	"2007/01"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Feb., 2007"	"2007/02"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Mar., 2007"	"2007/03"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Apr., 2007"	"2007/04"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"May, 2007"	"2007/05"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Jun., 2007"	"2007/06"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Aug., 2007"	"2007/08"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Sep., 2007"	"2007/09"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Oct., 2007"	"2007/10"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Nov., 2007"	"2007/11"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	"Dec., 2007"	"2007/12"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Jan., 2008"	"2008/01"	"External causes of morbidity and mortality"	"V01-Y89"	18	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Feb., 2008"	"2008/02"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Mar., 2008"	"2008/03"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Apr., 2008"	"2008/04"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"May, 2008"	"2008/05"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Jun., 2008"	"2008/06"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Aug., 2008"	"2008/08"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Sep., 2008"	"2008/09"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Oct., 2008"	"2008/10"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Nov., 2008"	"2008/11"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	"Dec., 2008"	"2008/12"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	"May, 2009"	"2009/05"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	"Jun., 2009"	"2009/06"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	"Jul., 2009"	"2009/07"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	"Aug., 2009"	"2009/08"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	"Sep., 2009"	"2009/09"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	"Oct., 2009"	"2009/10"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	"Nov., 2009"	"2009/11"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	"Dec., 2009"	"2009/12"	"External causes of morbidity and mortality"	"V01-Y89"	24	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Jan., 2010"	"2010/01"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Mar., 2010"	"2010/03"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Apr., 2010"	"2010/04"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"May, 2010"	"2010/05"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Jun., 2010"	"2010/06"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Jul., 2010"	"2010/07"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Aug., 2010"	"2010/08"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Sep., 2010"	"2010/09"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Oct., 2010"	"2010/10"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Nov., 2010"	"2010/11"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	"Dec., 2010"	"2010/12"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Jan., 2011"	"2011/01"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Feb., 2011"	"2011/02"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Mar., 2011"	"2011/03"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Apr., 2011"	"2011/04"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"May, 2011"	"2011/05"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Jun., 2011"	"2011/06"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Jul., 2011"	"2011/07"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Aug., 2011"	"2011/08"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Sep., 2011"	"2011/09"	"External causes of morbidity and mortality"	"V01-Y89"	26	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Oct., 2011"	"2011/10"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Nov., 2011"	"2011/11"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	"Dec., 2011"	"2011/12"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Jan., 2012"	"2012/01"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Feb., 2012"	"2012/02"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Mar., 2012"	"2012/03"	"External causes of morbidity and mortality"	"V01-Y89"	26	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Apr., 2012"	"2012/04"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"May, 2012"	"2012/05"	"External causes of morbidity and mortality"	"V01-Y89"	27	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Jun., 2012"	"2012/06"	"External causes of morbidity and mortality"	"V01-Y89"	18	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Jul., 2012"	"2012/07"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Aug., 2012"	"2012/08"	"External causes of morbidity and mortality"	"V01-Y89"	22	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Sep., 2012"	"2012/09"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"External causes of morbidity and mortality"	"V01-Y89"	18	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"External causes of morbidity and mortality"	"V01-Y89"	38	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"May, 2013"	"2013/05"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"External causes of morbidity and mortality"	"V01-Y89"	28	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"External causes of morbidity and mortality"	"V01-Y89"	31	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"External causes of morbidity and mortality"	"V01-Y89"	29	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"External causes of morbidity and mortality"	"V01-Y89"	22	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"External causes of morbidity and mortality"	"V01-Y89"	28	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"External causes of morbidity and mortality"	"V01-Y89"	25	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"May, 2014"	"2014/05"	"External causes of morbidity and mortality"	"V01-Y89"	25	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"External causes of morbidity and mortality"	"V01-Y89"	22	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"External causes of morbidity and mortality"	"V01-Y89"	30	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"External causes of morbidity and mortality"	"V01-Y89"	27	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"External causes of morbidity and mortality"	"V01-Y89"	29	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"External causes of morbidity and mortality"	"V01-Y89"	25	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"External causes of morbidity and mortality"	"V01-Y89"	34	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"External causes of morbidity and mortality"	"V01-Y89"	24	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"May, 2015"	"2015/05"	"External causes of morbidity and mortality"	"V01-Y89"	24	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"External causes of morbidity and mortality"	"V01-Y89"	22	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"External causes of morbidity and mortality"	"V01-Y89"	35	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"External causes of morbidity and mortality"	"V01-Y89"	25	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"External causes of morbidity and mortality"	"V01-Y89"	26	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"External causes of morbidity and mortality"	"V01-Y89"	26	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"External causes of morbidity and mortality"	"V01-Y89"	32	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"External causes of morbidity and mortality"	"V01-Y89"	30	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"External causes of morbidity and mortality"	"V01-Y89"	49	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"External causes of morbidity and mortality"	"V01-Y89"	41	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"May, 2016"	"2016/05"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"External causes of morbidity and mortality"	"V01-Y89"	50	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"External causes of morbidity and mortality"	"V01-Y89"	52	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	58	Not Applicable	Not Applicable
	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	57	Not Applicable	Not Applicable
