"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"May, 2016"	"2016/05"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	34	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2000"	"2000"	"Feb., 2000"	"2000/02"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2000"	"2000"	"Nov., 2000"	"2000/11"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Jan., 2001"	"2001/01"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Feb., 2001"	"2001/02"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"May, 2001"	"2001/05"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Jun., 2001"	"2001/06"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Jul., 2001"	"2001/07"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Aug., 2001"	"2001/08"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2001"	"2001"	"Dec., 2001"	"2001/12"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Mar., 2002"	"2002/03"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Jun., 2002"	"2002/06"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"May, 2003"	"2003/05"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"May, 2004"	"2004/05"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"May, 2005"	"2005/05"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"May, 2006"	"2006/05"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Jun., 2006"	"2006/06"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Jul., 2006"	"2006/07"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Sep., 2006"	"2006/09"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Oct., 2006"	"2006/10"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2006"	"2006"	"Nov., 2006"	"2006/11"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Mar., 2007"	"2007/03"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Apr., 2007"	"2007/04"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"May, 2007"	"2007/05"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Jun., 2007"	"2007/06"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Jul., 2007"	"2007/07"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Aug., 2007"	"2007/08"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Sep., 2007"	"2007/09"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Oct., 2007"	"2007/10"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Nov., 2007"	"2007/11"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2007"	"2007"	"Dec., 2007"	"2007/12"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Feb., 2008"	"2008/02"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Mar., 2008"	"2008/03"	"External causes of morbidity and mortality"	"V01-Y89"	25	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Apr., 2008"	"2008/04"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Jun., 2008"	"2008/06"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Aug., 2008"	"2008/08"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Sep., 2008"	"2008/09"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Oct., 2008"	"2008/10"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2008"	"2008"	"Dec., 2008"	"2008/12"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Jan., 2009"	"2009/01"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Feb., 2009"	"2009/02"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"May, 2009"	"2009/05"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Jul., 2009"	"2009/07"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Aug., 2009"	"2009/08"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Sep., 2009"	"2009/09"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Nov., 2009"	"2009/11"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2009"	"2009"	"Dec., 2009"	"2009/12"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Jan., 2010"	"2010/01"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Feb., 2010"	"2010/02"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Mar., 2010"	"2010/03"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Jun., 2010"	"2010/06"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Jul., 2010"	"2010/07"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Aug., 2010"	"2010/08"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2010"	"2010"	"Nov., 2010"	"2010/11"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Jan., 2011"	"2011/01"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Feb., 2011"	"2011/02"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Apr., 2011"	"2011/04"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"May, 2011"	"2011/05"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Jun., 2011"	"2011/06"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Aug., 2011"	"2011/08"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Sep., 2011"	"2011/09"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2011"	"2011"	"Nov., 2011"	"2011/11"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Jan., 2012"	"2012/01"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Feb., 2012"	"2012/02"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Apr., 2012"	"2012/04"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Jun., 2012"	"2012/06"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Jul., 2012"	"2012/07"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Sep., 2012"	"2012/09"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"External causes of morbidity and mortality"	"V01-Y89"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"External causes of morbidity and mortality"	"V01-Y89"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"External causes of morbidity and mortality"	"V01-Y89"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"External causes of morbidity and mortality"	"V01-Y89"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	28	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	36	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2009"	"2009"	"Jan., 2009"	"2009/01"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2009"	"2009"	"Feb., 2009"	"2009/02"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2010"	"2010"	"Nov., 2010"	"2010/11"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2011"	"2011"	"May, 2011"	"2011/05"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2011"	"2011"	"Jul., 2011"	"2011/07"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2011"	"2011"	"Sep., 2011"	"2011/09"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2011"	"2011"	"Dec., 2011"	"2011/12"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2012"	"2012"	"Jan., 2012"	"2012/01"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2012"	"2012"	"Feb., 2012"	"2012/02"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2012"	"2012"	"May, 2012"	"2012/05"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2013"	"2013"	"May, 2013"	"2013/05"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Duval County, FL"	"12031"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
